OnsetDate,CaseCount,Precipitation,Tave,Tmax,Tmin
2017/6/27,0,0,29.9,33.4,27.3
2017/6/28,0,0.1,29.1,33.8,25.8
2017/6/29,0,0,29.1,33.1,24.9
2017/6/30,0,0.2,29.5,33.7,24.6
2017/7/1,0,12.1,28.1,31.7,24.4
2017/7/2,0,17.1,26.5,30.4,24.9
2017/7/3,0,43.3,25.3,27,23.9
2017/7/4,0,17.7,26.5,30.3,24.5
2017/7/5,0,2.7,27.6,32.3,24.6
2017/7/6,0,4.7,26.9,30.6,25.6
2017/7/7,0,7.7,26.8,30.2,25
2017/7/8,0,38.2,26.5,28.9,24.5
2017/7/9,0,2.9,28.3,32.3,24.5
2017/7/10,0,7.3,28.6,32.5,24.4
2017/7/11,0,15.1,28.8,33.3,25.3
2017/7/12,1,24.5,28.4,33.2,24.4
2017/7/13,0,1.3,28,33.9,24.5
2017/7/14,0,0,28.8,34.1,24.5
2017/7/15,0,3.1,28.8,33.3,24.6
2017/7/16,0,0.5,28.1,32.5,25.2
2017/7/17,0,15.5,27.5,31.9,24.5
2017/7/18,0,53.8,25.1,26.7,23.7
2017/7/19,0,3.5,26.4,30.5,23.9
2017/7/20,1,1.6,26.1,32,24.1
2017/7/21,2,9.6,28.1,33.5,24.5
2017/7/22,0,0,28.9,34.6,24
2017/7/23,2,8.3,26.2,29.2,25
2017/7/24,4,8,27.1,31.9,24.6
2017/7/25,2,0,28.9,34.9,24.5
2017/7/26,0,9.8,27.9,35.8,24.5
2017/7/27,0,3.7,28.6,35,23.3
2017/7/28,0,0,29.7,36.5,24.9
2017/7/29,1,0.1,30.8,37.3,26.9
2017/7/30,3,0,31,37,27.7
2017/7/31,2,0,31.1,35.8,26.2
2017/8/1,2,0.2,30.8,35.7,26.6
2017/8/2,2,11.4,26.5,31.1,25.6
2017/8/3,2,92.8,26.5,29.7,24.2
2017/8/4,1,3.2,26.5,30.9,24.1
2017/8/5,2,0.9,28.5,34.3,25.2
2017/8/6,2,0,30.3,36,25.7
2017/8/7,6,0.1,31.1,35.3,26.4
2017/8/8,0,0,30.8,35.3,28.4
2017/8/9,2,0.1,30.1,33.2,26.8
2017/8/10,2,0.1,29,32.4,28.4
2017/8/11,2,2.4,28.1,33.3,26.7
2017/8/12,5,0,30.1,34.1,27.6
2017/8/13,5,0.1,29.8,33.3,27.6
2017/8/14,0,0.1,30.1,34,27.1
2017/8/15,7,0,29.3,33.9,25.6
2017/8/16,7,0.1,30.3,35.1,25.4
2017/8/17,10,0,29.8,34.9,25.2
2017/8/18,8,0,30,36.2,25.3
2017/8/19,8,0,29.2,35.5,26.1
2017/8/20,3,0,29.3,36.7,24.8
2017/8/21,6,0,30.2,38.3,25.4
2017/8/22,4,22.3,29.9,37.8,24.2
2017/8/23,3,11.8,26.2,28,24.1
2017/8/24,4,8.5,28.9,33.5,23.4
2017/8/25,5,0.1,27.7,33.9,24.2
2017/8/26,5,2.6,27.8,34.8,24.2
2017/8/27,5,43.7,24.6,25.5,23.7
2017/8/28,2,16.8,25.3,26,24.5
2017/8/29,3,0,27.1,33.3,23
2017/8/30,5,0.1,28.8,35.8,23.7
2017/8/31,3,28.1,27.9,34.7,24.9
2017/9/1,12,9,28,34.3,23.5
2017/9/2,2,0.1,28.7,34.5,24.3
2017/9/3,8,8.2,27.9,35.1,24.9
2017/9/4,3,85.8,26,27.5,24.8
2017/9/5,7,6.7,26.5,30.4,25.3
2017/9/6,3,56,27.8,32.5,25
2017/9/7,2,15.7,26.2,30.8,25.3
2017/9/8,2,3.9,26.8,31.5,24.3
2017/9/9,8,25.1,27.4,31.4,25.3
2017/9/10,4,22.2,26.6,29.3,23.9
2017/9/11,13,0,28.1,34.6,24.9
2017/9/12,5,0,29.1,35,25.4
2017/9/13,13,0,29,33.2,25.2
2017/9/14,10,0,28.3,33.4,25.2
2017/9/15,9,0.6,27.5,33.4,24.8
2017/9/16,7,0,27.6,34.6,23.3
2017/9/17,10,0,27.9,34.5,23.6
2017/9/18,5,0,27.8,34.9,22.9
2017/9/19,2,0,29.1,34,24
2017/9/20,4,0,27.9,34.2,24.4
2017/9/21,11,0,28.1,34.3,24.8
2017/9/22,9,0.1,28.9,34.6,24.5
2017/9/23,6,2,27.4,32.5,25.1
2017/9/24,8,1.8,27.9,32.6,24.8
2017/9/25,9,0.8,29,33,25.9
2017/9/26,9,0,28.7,35.3,24.8
2017/9/27,12,0,29.1,35.9,25
2017/9/28,6,0.1,28.9,35.7,25.4
2017/9/29,11,22.9,28.2,33.8,24.9
2017/9/30,12,8.7,27.2,32.2,24.6
2017/10/1,19,5.4,25.8,31.5,24.5
2017/10/2,7,0,27.8,33.9,24.5
2017/10/3,7,0,28.8,34.3,24.5
2017/10/4,10,4.5,27.5,33.9,24.7
2017/10/5,11,0,26.8,32.5,24
2017/10/6,12,0.1,26.9,31.8,24.5
2017/10/7,11,0,27.4,32.6,24.2
2017/10/8,26,0,27.7,33.4,24.4
2017/10/9,12,0,28.4,33.6,24.8
2017/10/10,14,0,29.1,33.9,25.4
2017/10/11,16,0,28.2,34.1,24.4
2017/10/12,10,0,26.8,30.4,24.8
2017/10/13,21,0,23.6,28.3,20
2017/10/14,26,0.1,22.1,26.4,20.5
2017/10/15,22,4.2,19.5,21.6,18.6
2017/10/16,12,22.9,20,22.2,18.2
2017/10/17,14,7.3,21.9,27,18.5
2017/10/18,15,0.1,23.9,28.8,20.9
2017/10/19,16,0,22.5,25.8,21.2
2017/10/20,18,0,22.1,26.1,20
2017/10/21,12,0,21.5,26.4,18.6
2017/10/22,10,0,19.3,25.4,14.7
2017/10/23,17,0,19.6,26.8,14.6
2017/10/24,11,0,21,27.6,16.6
2017/10/25,11,0,20.9,28.1,16.8
2017/10/26,11,0,21.4,29.1,17
2017/10/27,14,0,22,29,17
2017/10/28,5,0,21.1,27.6,17.2
2017/10/29,6,0,21.9,26.8,17.1
2017/10/30,9,0,19.9,25.8,16.5
2017/10/31,4,0,17.5,24.9,13.3
2017/11/1,11,0,18.2,26.8,12.8
2017/11/2,11,0,19.6,29.1,13.8
2017/11/3,8,0,22.4,29.1,16.4
2017/11/4,5,0,22.4,27.3,18.9
2017/11/5,3,0,20.8,26.2,17.2
2017/11/6,4,0.1,20.6,24.4,18.5
2017/11/7,2,5.4,18.9,20.6,17.7
2017/11/8,8,1.2,20.2,24.3,18.3
2017/11/9,9,0,22.8,28.5,19.6
2017/11/10,1,0,23.3,29.5,19.5
2017/11/11,3,0,24,29,20.7
2017/11/12,4,0,23,27.3,20.1
2017/11/13,3,18.7,21.3,23.9,20.4
2017/11/14,4,8.2,21.8,24.4,20.4
2017/11/15,2,0.8,20,22.3,19.4
2017/11/16,3,0,21.6,25.7,18.2
2017/11/17,6,0,22.8,25.5,20.6
2017/11/18,2,0,21.3,23.9,19.4
2017/11/19,0,0,15,19.4,13.9
2017/11/20,2,0.9,13.9,15.1,12.8
2017/11/21,0,0.1,13.9,18,11.9
2017/11/22,2,0,14.8,18.4,13
2017/11/23,0,0,14.2,18.3,12.4
2017/11/24,2,1.4,11.8,14.6,9.8
2017/11/25,1,0,13.6,17.5,11.1
2017/11/26,2,0,15.3,20.1,13.1
2017/11/27,1,0,16.9,22.3,13.7
2017/11/28,0,0.1,20.4,25.7,15.7
2017/11/29,0,0,22.3,27.6,18.3
2017/11/30,0,0,21.2,26,19.5
2017/12/1,1,0,17.6,22.1,14.8
2017/12/2,0,0,16.6,22.2,13.3
2017/12/3,0,0,17.1,24.2,13.1
2017/12/4,0,0,17.1,22.1,14.8
2017/12/5,1,0,15.9,20.8,13.9
2017/12/6,0,0,15.3,22.1,11.5
2017/12/7,0,0,14.9,21.2,11.9
2017/12/8,0,0,15,18.8,11.7
2017/12/9,0,0,11.2,18.5,7.4
2017/12/10,0,0,13.7,21.1,7.5
2017/12/11,0,0,16,20.9,13.2
2017/12/12,0,0,15.2,20.7,12.2
2017/12/13,0,0.1,15.9,18.7,14.4
2017/12/14,0,0.1,15.5,18.2,14.4
2017/12/15,0,0,15.2,18.7,13.6
2017/12/16,0,0.7,11.2,14.2,9.7
2017/12/17,0,0,9.2,11.3,7.7
2017/12/18,0,0,9,15,4.5
2017/12/19,0,0,10.5,16.1,6
2017/12/20,0,0,10.7,18.6,4.5
2017/12/21,0,0,10.9,20.6,5.5
2017/12/22,0,0,13.8,22.9,9.2
2017/12/23,0,0,15.5,21.2,10.3
2017/12/24,0,0,17.6,23,12.9
2017/12/25,0,0,12.3,21,7.4
2017/12/26,0,0,14.2,22,8.2
2017/12/27,0,0,14.8,22.7,11.3
2017/12/28,0,0.7,15.6,18.2,14.1
2017/12/29,0,0,17.4,25.5,13.5
2017/12/30,0,0,16.9,22.7,14.4
2017/12/31,0,0,15,20.2,12.7
2018/1/1,0,0,13.8,19.4,8.9
2018/1/2,0,0,17.7,22.8,14.7
2018/1/3,0,0,19.2,25.9,16.2
2018/1/4,0,0,19.3,24.6,16
2018/1/5,0,0,15.8,20.8,13.6
2018/1/6,0,38.6,12.3,13.6,11.4
2018/1/7,0,50.7,15.6,17.5,12.6
2018/1/8,0,11.4,10.8,16.7,6.5
2018/1/9,0,12.2,6.7,8.6,4.7
2018/1/10,0,0,10.2,14.5,6.8
2018/1/11,0,0,9.7,17.7,3.9
2018/1/12,0,0,8.1,16.7,2.5
2018/1/13,0,0,10.2,17.9,3.1
2018/1/14,0,0,11.1,19,7.7
2018/1/15,0,0,11.5,21.3,6.2
2018/1/16,0,0,13.2,24.1,7.6
2018/1/17,0,0,15.7,25.7,10
2018/1/18,0,0,16,26,10.4
2018/1/19,0,0,19.2,24.7,15.4
2018/1/20,0,0,19,23,17.5
2018/1/21,0,0,18.8,23.3,16.6
2018/1/22,0,0,19,24.6,16.4
2018/1/23,0,0,15.7,20.4,13.7
2018/1/24,0,0,18.1,21.8,14.3
2018/1/25,0,0,17.5,21.4,14
2018/1/26,0,0,13.6,18.7,11
2018/1/27,0,0,12.9,17.8,9.6
2018/1/28,0,0.3,10.3,14.3,7.9
2018/1/29,0,4.7,5.7,7.9,4.9
2018/1/30,0,8.9,4.6,5.8,3.3
2018/1/31,0,4.8,5.7,8.3,4.6
2018/2/1,0,0,7.8,13.2,2.9
2018/2/2,0,0,8.2,10.2,6.7
2018/2/3,0,0,8.8,14.1,4.6
2018/2/4,0,0,7.5,10.2,6.3
2018/2/5,0,0,7.3,13.1,5.3
2018/2/6,0,0,7.3,15.9,1.4
2018/2/7,0,0,8.6,12.8,5.9
2018/2/8,0,0,10.9,18.3,6.8
2018/2/9,0,0,12.7,16.5,7.4
2018/2/10,0,0.1,15,20.8,12.7
2018/2/11,0,0,13.6,17.9,11.2
2018/2/12,0,0,12.7,19.8,8.6
2018/2/13,0,0,11.3,21.5,5
2018/2/14,0,0,13.8,23,6.5
2018/2/15,0,0,17.5,24.7,12.8
2018/2/16,0,0,18.1,27.9,12.3
2018/2/17,0,0,17.4,23.6,14.4
2018/2/18,0,0,19.5,24.6,16.4
2018/2/19,0,0,21.4,27.9,18.2
2018/2/20,0,0,21.1,26,17.9
2018/2/21,0,0.3,18.6,22.3,15.8
2018/2/22,0,11.4,11.1,15.9,10.1
2018/2/23,0,0.7,12.5,15.9,9
2018/2/24,0,0.1,16.4,20.9,13.9
2018/2/25,0,0,17.8,20,16.9
2018/2/26,0,0,18,23.6,14.5
2018/2/27,0,0,19.7,24.5,16.2
2018/2/28,0,0,20.9,27.9,18
2018/3/1,0,0,21,28.2,15.8
2018/3/2,0,0,22.8,27.6,19.8
2018/3/3,0,0,23.1,25.8,21.6
2018/3/4,0,0.4,23.7,26.4,22.4
2018/3/5,0,0,24.5,28.6,23
2018/3/6,0,0.3,21.1,24.2,19.5
2018/3/7,0,0,19.9,24.3,18.1
2018/3/8,0,20.7,11,18.2,9.8
2018/3/9,0,0,11.5,20.6,4.9
2018/3/10,0,0,13,23.1,6
2018/3/11,0,0,14.4,23.6,8.8
2018/3/12,0,0,16.5,25.7,10.7
2018/3/13,0,0,19.3,26.4,13.6
2018/3/14,0,0.6,20.5,24.7,17.2
2018/3/15,0,0.9,20.6,25.1,18.2
2018/3/16,0,0,21.5,28.5,17.9
2018/3/17,0,0,21.1,23.3,19.3
2018/3/18,0,0,21.3,24.5,17.1
2018/3/19,0,10.7,21.1,23.1,20
2018/3/20,0,18,16.8,21.7,14.1
2018/3/21,0,0,15.7,22.2,10.8
2018/3/22,0,0,16,24.3,10.4
2018/3/23,0,0,17.4,26.5,10.1
2018/3/24,0,0,18.6,24.7,13
2018/3/25,0,0.6,19.9,23.6,17.5
2018/3/26,0,0,19.7,25.7,17.6
2018/3/27,0,0,20.4,28.2,15.1
2018/3/28,0,0,21.5,28.1,15.8
2018/3/29,0,0,22,27.1,17.4
2018/3/30,0,3.8,22,27.3,19.5
2018/3/31,0,0,22.4,29.2,18.8
2018/4/1,0,0,22.1,29.1,17.2
2018/4/2,0,0,23.3,29.7,17.8
2018/4/3,0,0,23.1,28.4,18.5
2018/4/4,0,0,23.2,29.3,17.2
2018/4/5,0,0,23.8,28.5,19.1
2018/4/6,0,0,18.4,25.1,14.5
2018/4/7,0,8.7,14,20.4,10.6
2018/4/8,0,0,15.3,24.7,8
2018/4/9,0,0,18.6,26.4,11.3
2018/4/10,0,0,22.8,28.9,17.6
2018/4/11,0,0,23.7,27.6,19
2018/4/12,0,0,24.7,27.4,22.7
2018/4/13,0,0.5,25.5,28,23.5
2018/4/14,0,65.9,24.1,28.2,18.9
2018/4/15,0,15.1,17,19.4,15.1
2018/4/16,0,3.5,15.3,17.4,14.1
2018/4/17,0,0,18.5,26.3,13.8
2018/4/18,0,0,21.4,26.7,16.6
2018/4/19,0,0,22.1,27.3,18.1
2018/4/20,0,0,22.9,26.5,19.5
2018/4/21,0,0,24,27.2,20.7
2018/4/22,0,0,24,27.4,21.1
2018/4/23,0,0.7,24.9,27.4,23
2018/4/24,0,9,23.1,24.7,22.6
2018/4/25,0,0,22.3,24.7,19.9
2018/4/26,0,6.6,21.6,22.8,20.6
2018/4/27,0,0,22.7,25.5,21.4
2018/4/28,0,23.4,23,25,21.7
2018/4/29,0,3.4,24.3,28.2,22.1
2018/4/30,0,0.4,25.4,30.1,22.9
2018/5/1,0,10.4,25.9,29,23.7
2018/5/2,0,17.9,26.3,32.7,24.1
2018/5/3,0,1.6,26.4,32.1,22.5
2018/5/4,0,34.5,22.9,26.6,21.9
2018/5/5,0,0,25.6,30.2,22.2
2018/5/6,0,4.2,26.5,31.4,24.5
2018/5/7,0,112,26.55,27.2,25.9
2018/5/8,0,3.1,24.5,28.3,22.1
2018/5/9,0,11,23.4,25.5,21.8
2018/5/10,0,7.6,22.6,24.9,20.4
2018/5/11,0,0.3,24.2,26.9,21.8
2018/5/12,0,4.2,25.8,30.6,23.1
2018/5/13,0,0,27,32.2,24.2
2018/5/14,0,23.7,27.3,33.5,23.2
2018/5/15,0,0,28.5,32.7,26
2018/5/16,0,0,28,32.2,24.5
2018/5/17,0,0.3,28.4,33,26.1
2018/5/18,0,0,30,34.2,25.1
2018/5/19,0,0,30.3,35.6,25
2018/5/20,0,0,30.1,35.6,24.9
2018/5/21,0,0,30.6,35.3,25.4
2018/5/22,0,0,29.9,36.1,24.8
2018/5/23,0,0,30.2,36.3,24.2
2018/5/24,0,0,30.1,34.1,25.4
2018/5/25,0,0,30,33.7,25.2
2018/5/26,0,0,30.9,34.6,27.2
2018/5/27,0,17.7,29.5,35.7,23.9
2018/5/28,1,0,27.7,35,23.2
2018/5/29,0,0,28.5,35.8,23.4
2018/5/30,0,11.7,27.9,36.1,24.3
2018/5/31,0,0,29.6,36.9,24.2
2018/6/1,0,0,28.8,34.3,25.8
2018/6/2,0,5.1,27.6,33.4,24.6
2018/6/3,0,3.2,27.3,32.5,24.9
2018/6/4,0,4.2,27.9,33.8,23.8
2018/6/5,0,16.6,26.3,31,24.6
2018/6/6,0,8.9,25.8,27.3,24.9
2018/6/7,0,56.3,25.4,26.4,24.8
2018/6/8,2,222.1,24.8,25.8,24.4
2018/6/9,0,23.5,26.1,30,24.4
2018/6/10,0,0,28.1,34.1,24.1
2018/6/11,0,0,27.4,34.1,21.5
2018/6/12,2,11.6,25.5,27.7,24.1
2018/6/13,0,70.3,23.8,25.2,23
2018/6/14,0,0,25.8,30.2,21.9
2018/6/15,0,0,25.9,28.6,23.7
2018/6/16,0,0.3,27.2,34.7,23.3
2018/6/17,0,0,28.9,34.4,24.3
2018/6/18,0,0,29.1,33.7,24.9
2018/6/19,0,0.7,29,32.1,27.4
2018/6/20,0,0,30.2,34.2,27.8
2018/6/21,0,0,30,34.9,28.2
2018/6/22,0,15,26.9,29.3,25.8
2018/6/23,1,27.3,25.7,28.7,24
2018/6/24,1,4,28.1,32.9,25.1
2018/6/25,1,15.3,26.5,30.7,24.7
2018/6/26,0,4.5,27.1,30.4,24.7
2018/6/27,1,0,28.4,34.9,23.8
2018/6/28,0,0,29.8,35.6,25
2018/6/29,0,0,30.6,35.6,25.9
2018/6/30,0,0,29.3,33.4,26.2
2018/7/1,0,0,30.1,34.9,27
2018/7/2,0,17.8,27,31.9,24.5
2018/7/3,1,4.5,26.9,32.8,25.3
2018/7/4,1,0,30.3,34.8,27.2
2018/7/5,0,0.6,28.6,33.1,27.6
2018/7/6,1,65.7,29,33.4,23.8
2018/7/7,2,54.1,26.8,29.3,24.3
2018/7/8,0,14.5,25.8,31.4,24
2018/7/9,1,1.6,28.2,33.5,24.9
2018/7/10,0,0,28.7,35.6,23.9
2018/7/11,1,0,30.3,37,25
2018/7/12,3,8.8,29.8,35.4,26.9
2018/7/13,2,8.9,27.7,31.8,25.5
2018/7/14,1,2.3,27.6,30.7,25.1
2018/7/15,2,0.4,27.7,31,24.8
2018/7/16,2,0,28.4,33.1,25
2018/7/17,0,0,29.9,35.9,24.7
2018/7/18,0,8.8,29.1,33.5,25.5
2018/7/19,1,1.2,29,34.6,25.2
2018/7/20,2,0,29.8,34.1,25.1
2018/7/21,1,0,29.7,35.5,25.5
2018/7/22,1,0,28.9,34.5,25
2018/7/23,1,46.8,27,32,25
2018/7/24,1,14.9,28.2,31.2,25.2
2018/7/25,1,9.7,27.3,32.6,26
2018/7/26,1,9.2,26.2,30.9,24.5
2018/7/27,4,0.9,28.4,32.8,25.5
2018/7/28,1,0,29.3,34,25.1
2018/7/29,1,0,29.6,34.2,24.5
2018/7/30,4,0,29,34,24.6
2018/7/31,1,0,28.7,34,24.7
2018/8/1,3,0,29.5,35.2,25.2
2018/8/2,4,9.1,28.6,32.4,25.9
2018/8/3,8,16.3,26.2,30.3,24.4
2018/8/4,1,0.6,28.2,35.9,25.1
2018/8/5,4,3.7,28.7,32.7,25.8
2018/8/6,4,0,28.3,34,25.4
2018/8/7,4,1.6,28.5,35.8,23.4
2018/8/8,1,0.1,28.7,35.6,23.8
2018/8/9,3,0,29.7,35.2,24.8
2018/8/10,4,3,27.9,30.9,25.9
2018/8/11,3,4,27.2,30.2,25.4
2018/8/12,8,0.1,28.3,32.5,26
2018/8/13,2,0,29.3,34.9,25.2
2018/8/14,2,1.9,28.9,33.6,25.4
2018/8/15,5,0.7,28.3,31.1,25.5
2018/8/16,7,3.2,27.2,32,26.1
2018/8/17,11,0.3,27.4,31.8,25.7
2018/8/18,6,3.5,27.4,32.4,25.5
2018/8/19,4,0,27.9,33.2,25.4
2018/8/20,5,0.3,27.8,33.4,25.2
2018/8/21,8,0,29.3,35.7,25.4
2018/8/22,6,0.1,28.2,34.4,25.2
2018/8/23,5,0,28.8,35,25.7
2018/8/24,8,0,29.5,36.3,25.5
2018/8/25,4,0,29.4,35.4,26.3
2018/8/26,10,0,27.9,33,26
2018/8/27,5,0.9,26.4,30.2,25.3
2018/8/28,10,39.4,25.5,29.2,24.5
2018/8/29,9,42.9,25.7,30.8,23.7
2018/8/30,9,37,25.1,26.7,24.4
2018/8/31,8,48.9,25,27.8,24.3
2018/9/1,14,12.9,25.3,26.6,24
2018/9/2,7,7.3,25.2,29.8,24.3
2018/9/3,5,1.9,27.1,33.1,24.3
2018/9/4,9,0,28.2,35.4,24.1
2018/9/5,5,0.3,29.4,35.3,25.8
2018/9/6,12,0,28.5,34.9,25.2
2018/9/7,13,39.6,27.7,34.6,24.5
2018/9/8,17,2,26,30.5,22.7
2018/9/9,25,0,26.5,31.6,22.8
2018/9/10,18,0,25.8,29.8,23.4
2018/9/11,10,0,26,32.6,21.8
2018/9/12,19,0.5,26.8,32.2,23.2
2018/9/13,15,2.2,26.9,32.7,23.8
2018/9/14,13,0,29,35.3,24.4
2018/9/15,14,0,30.5,36.2,25.1
2018/9/16,14,62.4,27.4,32,23.9
2018/9/17,9,19.7,27.1,31.2,24.6
2018/9/18,9,0.1,28.4,32.9,25.8
2018/9/19,10,0,27.2,33.5,23.3
2018/9/20,15,0,27.9,34.4,23.9
2018/9/21,12,0,28.4,34,25.3
2018/9/22,12,0,28.7,33.8,25.5
2018/9/23,18,0.9,27.4,33.4,25.3
2018/9/24,21,3.3,27.3,32.6,25.1
2018/9/25,15,1.8,25,29.7,23.9
2018/9/26,24,0,26.8,33,23.2
2018/9/27,22,0,27.3,31.3,25.2
2018/9/28,16,0,24.5,26.9,23
2018/9/29,20,0,24.5,30.2,21.2
2018/9/30,26,0,24.3,31,19.7
2018/10/1,31,0,23.3,31.2,17.7
2018/10/2,28,0,23.3,31.2,18.8
2018/10/3,18,0,22.8,30.9,16.9
2018/10/4,14,0,22.9,30.3,17.6
2018/10/5,11,0,23.2,30.2,17.1
2018/10/6,24,0,22.4,30.6,16.9
2018/10/7,10,0,23,31.6,17.2
2018/10/8,15,0,24.1,31.3,19.4
2018/10/9,14,0,25,31.4,21.5
2018/10/10,13,10.7,21.4,24.7,19.3
2018/10/11,8,0,19.9,24.1,17.9
2018/10/12,9,0,21,25.2,17.4
2018/10/13,10,0.8,22.1,25.5,19.5
2018/10/14,16,0,23.4,27.1,19.9
2018/10/15,13,4,23.1,26.3,21.9
2018/10/16,10,23.9,21.1,24.1,18.7
2018/10/17,10,38,19.9,23.8,18.3
2018/10/18,11,2.6,20.5,23.5,18.3
2018/10/19,13,1.1,21.9,26.9,19.8
2018/10/20,10,0,22.8,25.6,21.1
2018/10/21,11,0,24.1,29.8,21.4
2018/10/22,15,1,23.8,27.8,21.7
2018/10/23,8,0.1,22.5,25.9,21
2018/10/24,9,0,22.5,27.3,20.1
2018/10/25,11,0,23.7,28.8,21.5
2018/10/26,16,0.1,23.5,28.5,20.9
2018/10/27,9,0,22.2,28.8,18
2018/10/28,10,0,19.8,28.2,15.5
2018/10/29,15,0,20.1,29.8,14.7
2018/10/30,11,0,21.2,29,15.2
2018/10/31,7,0,22.7,28.4,15.1
2018/11/1,9,0,20.5,24.3,17.6
2018/11/2,4,3.8,18,22,16.9
2018/11/3,3,0.2,19.9,24.8,16.5
2018/11/4,3,0,21.5,25.6,19.1
2018/11/5,4,0,23.2,30.1,19.9
2018/11/6,8,0,23.3,30,19.8
2018/11/7,2,0,22.3,27.9,19
2018/11/8,4,0,21.2,25.4,19.9
2018/11/9,8,0,21.4,27.8,16.2
2018/11/10,5,0,22.1,26.4,20
2018/11/11,9,0,22.4,28.6,18.7
2018/11/12,8,0.2,23.5,29.5,21.1
2018/11/13,8,0,21.2,27.1,17.6
2018/11/14,8,1.9,23.3,28,19.9
2018/11/15,8,0.1,23.3,25.7,20
2018/11/16,2,3.1,21.7,25.1,18.9
2018/11/17,6,8.3,18.6,20.7,17.5
2018/11/18,4,0,20.5,23.4,19
2018/11/19,3,0.1,18.6,23.4,16.3
2018/11/20,3,0.1,18.8,23.1,16.1
2018/11/21,4,0.7,19.9,26.1,16.6
2018/11/22,4,0.1,17.1,21.5,14.6
2018/11/23,4,0,16.7,22.7,12.7
2018/11/24,3,0,17.7,25,12.9
2018/11/25,2,12.1,17.6,21.7,15.6
2018/11/26,0,9.1,18.3,24.4,15.4
2018/11/27,2,0,18.6,23.7,13.9
2018/11/28,1,0.2,19,21.8,17.4
2018/11/29,0,0,17.4,25.7,13
2018/11/30,0,0,18.7,25.2,14.2
2018/12/1,0,0,20.6,24.5,18
2018/12/2,1,0,20.8,27.1,17.4
2018/12/3,1,0,21.1,26.9,17.3
2018/12/4,0,0,22.2,29,18.3
2018/12/5,0,0,22.6,27.1,19.2
2018/12/6,0,0,23.7,28.8,20.4
2018/12/7,0,0,15.2,22.8,13.4
2018/12/8,1,0,12.4,14.3,11.3
2018/12/9,0,10.1,9.3,11.8,8.5
2018/12/10,0,0.7,11.3,15.9,8.1
2018/12/11,1,0,12.4,15.5,11.1
2018/12/12,0,1,8.9,11.1,7.4
2018/12/13,0,0,10.5,13.8,8.6
2018/12/14,0,0,12.8,17.3,9.9
2018/12/15,0,0,15.4,20.5,12
2018/12/16,0,0.8,15.5,19.8,12.7
2018/12/17,0,0,13.6,19.6,10.1
2018/12/18,0,0,12.8,22.3,7.2
2018/12/19,0,0.2,15.9,22.9,10.2
2018/12/20,0,0,21,25.3,17.7
2018/12/21,0,0,22.2,27.7,17.9
2018/12/22,0,0,20.4,27.2,16.5
2018/12/23,0,0,19.7,21.2,17.5
2018/12/24,0,3,14.6,17.5,12.8
2018/12/25,0,0.1,16.8,20,14.5
2018/12/26,0,0,19.6,25.6,16.2
2018/12/27,0,0,18,21.7,16.1
2018/12/28,0,0,14.2,17.9,13.1
2018/12/29,0,0,9.7,13.3,8.8
2018/12/30,0,0.5,7.5,11,5.9
2018/12/31,0,2.3,6.3,7.5,5
